player_a,player_b,winner
p810,p516,p810
p810,p234,p234
p810,p608,p810
p810,p669,p669
p811,p418,p811
p811,p241,p811
p811,p464,p811
p811,p879,p879
p811,b936,b936
p811,p117,p117
p811,p14,p811
p811,p113,p113
p811,p382,p811
p811,p76,p76
p811,p528,p528
p811,p889,p889
p811,p890,p890
p811,p548,p811
p811,p683,p683
p812,p169,p169
p812,p563,p812
p812,p493,p493
p812,p606,p812
p812,p469,p469
p812,p323,p812
p812,p331,p331
p812,p665,p665
p812,p768,p812
p812,p742,p812
p812,p709,p812
p812,p697,p697
p812,p248,p812
p812,p311,p311
p813,b910,b910
p813,p62,p62
p813,p197,p197
p813,p106,p813
p813,e946,p813
p813,p295,p295
p813,p663,p813
p813,p792,p792
p813,p310,p310
p813,p476,p476
p813,p783,p783
p813,b943,b943
p813,p859,p813
p813,p228,p228
p813,p695,p813
p814,p269,p269
p814,e972,p814
p814,p804,p804
p814,p275,p814
p814,p362,p814
p814,p756,p814
p814,p484,p484
p814,p675,p675
p814,p779,p779
p814,p676,p814
p814,b935,p814
p814,p638,p638
p814,p226,p814
p814,p318,p318
p815,p772,p815
p815,p593,p815
p815,p419,p419
p815,p370,p370
p815,p540,p540
p815,p632,p632
p815,p803,p815
p815,p38,p815
p815,p611,p815
p815,p62,p62
p815,p372,p815
p815,p112,p815
p815,p683,p815
p816,p656,p816
p816,p13,p13
p816,p601,p816
p816,p329,p816
p816,p671,p671
p816,p224,p816
p816,p697,p697
p816,p878,p878
p816,e960,p816
p816,p211,p816
p817,p782,p817
p817,p81,p817
p817,p649,p817
p817,p449,p817
p817,p316,p316
p817,p33,p817
p817,p583,p817
p817,e962,p817
p817,p838,p838
p817,p345,p345
p817,p478,p478
p817,p464,p464
p817,p14,p14
p817,p828,p828
p817,p93,p817
p818,p53,p53
p818,p605,p818
p818,p847,p847
p818,p187,p187
p818,p4,p818
p818,p895,p818
p818,p776,p818
p818,p673,p818
p818,p823,p818
p818,p597,p597
p818,p403,p818
p819,p563,p819
p819,p102,p102
p819,p617,p819
p819,p31,p819
p819,p543,p819
p819,p398,p398
p819,p777,p777
p819,p630,p819
p819,b928,b928
p819,e960,e960
p819,p164,p164
p819,p845,p845
p819,p256,p256
p819,p377,p377
p819,b930,b930
p820,p535,p535
p820,p240,p820
p820,p742,p820
p820,p860,p860
p820,e964,e964
p820,p159,p820
p820,p61,p61
p820,p336,p820
p820,p87,p820
p820,p519,p519
p820,p862,p820
p821,p513,p821
p821,p74,p74
p821,p716,p716
p821,p891,p821
p821,p429,p821
p821,p469,p821
p821,b928,p821
p821,p745,p745
p821,p368,p368
p821,p679,p679
p822,p341,p341
p822,p474,p474
p822,p78,p78
p822,p729,p729
p822,p442,p442
p822,p366,p366
p822,p824,p824
p822,p222,p822
p823,p212,p212
p823,p82,p82
p823,p141,p823
p823,p154,p154
p823,p650,p650
p823,b936,p823
p823,p809,p823
p823,e967,e967
p823,p718,p718
p823,p627,p823
p823,p725,p823
p824,b923,b923
p824,b921,b921
p824,p739,p739
p824,p81,p824
p824,p851,p851
p824,p464,p824
p824,p294,p294
p824,p843,p824
p824,p317,p317
p824,p149,p824
p824,e979,e979
p824,p493,p824
p824,p516,p516
p824,p438,p438
p824,p543,p543
p825,e965,e965
p825,p328,p328
p825,p65,p65
p825,p706,p706
p825,p87,p87
p825,p328,p825
p825,p193,p193
p825,p610,p610
p825,p404,p825
p825,p273,p273
p825,p756,p825
p825,p123,p825
p825,p528,p825
p826,p521,p826
p826,p329,p329
p826,p790,p826
p826,p504,p504
p826,p350,p826
p826,p513,p826
p826,p705,p705
p826,b908,p826
p826,p440,p440
p826,p873,p873
p826,p356,p826
p827,p158,p827
p827,p809,p809
p827,p622,p827
p827,p74,p74
p827,p835,p827
p827,e968,p827
p827,p140,p827
p827,p261,p261
p827,p743,p827
p827,p787,p827
p827,p710,p710
p827,p299,p827
p827,p640,p640
p827,p806,p806
p828,b906,b906
p828,p426,p426
p828,p30,p30
p828,p525,p525
p828,p162,p162
p828,p89,p828
p828,p251,p251
p828,p876,p828
p828,e979,p828
p828,p408,p828
p829,p700,p829
p829,p723,p829
p829,e946,p829
p829,p660,p829
p829,p293,p293
p829,p225,p225
p829,p337,p337
p829,p190,p829
p829,p212,p829
p829,b911,b911
p829,p234,p829
p829,p244,p244
p829,p263,p829
p829,b933,b933
p830,p354,p354
p830,p736,p830
p830,p73,p73
p830,p35,p830
p830,p520,p520
p830,p314,p314
p830,p801,p830
p830,p512,p512
p830,p592,p592
p830,p110,p830
p830,p820,p820
p830,b927,p830
p830,p763,p830
p830,p784,p830
p830,p762,p762
p831,p37,p37
p831,p9,p9
p831,p233,p831
p831,p841,p841
p831,p591,p831
p831,p167,p167
p831,p453,p831
p831,e977,p831
p831,p305,p831
p831,p376,p831
p832,p144,p832
p832,p638,p638
p832,p230,p230
p832,p216,p832
p832,p525,p525
p832,b919,b919
p832,p162,p832
p832,p676,p832
p832,b904,b904
p832,p546,p546
p832,p17,p17
p832,p224,p224
p832,p18,p832
p832,p182,p832
p832,p529,p529
p833,p836,p833
p833,p539,p539
p833,p742,p742
p833,p389,p833
p833,p315,p833
p833,p818,p833
p833,p449,p449
p833,p351,p351
p833,p597,p833
p833,p160,p160
p833,p1,p1
p833,p414,p414
p834,p83,p83
p834,p210,p210
p834,p677,p677
p834,p64,p834
p834,b938,p834
p834,p249,p249
p834,p447,p834
p834,p717,p717
p834,p492,p834
p834,p746,p834
p834,p307,p834
p834,p274,p274
p834,p140,p834
p834,p801,p801
p834,p271,p834
p835,b909,p835
p835,p315,p835
p835,p787,p835
p835,p320,p835
p835,e967,p835
p835,p509,p835
p835,p548,p548
p835,p409,p835
p835,p268,p835
p835,p574,p835
p836,p535,p535
p836,p405,p836
p836,e958,p836
p836,p204,p836
p836,p775,p775
p836,p547,p836
p836,p829,p829
p836,p154,p836
p836,p117,p117
p836,e978,p836
p836,p175,p175
p836,p478,p836
p836,p366,p836
p836,b913,p836
p837,p866,p837
p837,p782,p782
p837,b911,p837
p837,p277,p277
p837,p869,p837
p837,p823,p837
p837,p211,p837
p837,p825,p837
p837,p302,p302
p837,p520,p520
p837,p196,p196
p838,p776,p776
p838,p114,p838
p838,p137,p137
p838,p718,p838
p838,p399,p399
p838,p532,p838
p838,p230,p838
p838,p6,p6
p838,p368,p838
p838,p664,p838
p838,p490,p838
p839,p683,p839
p839,p72,p72
p839,p606,p606
p839,e946,p839
p839,p461,p839
p839,p815,p815
p839,p347,p347
p839,p318,p318
p839,p693,p839
p839,p846,p846
p839,p488,p839
p839,p706,p839
p839,p764,p764
p840,b927,p840
p840,p764,p764
p840,p303,p840
p840,p182,p182
p840,p832,p832
p840,p594,p594
p840,p83,p83
p840,p372,p840
p840,p645,p645
p840,e959,e959
p840,p125,p125
p840,p866,p840
p840,p542,p840
p841,e949,p841
p841,p832,p832
p841,p321,p321
p841,p530,p841
p841,e948,e948
p841,p596,p841
p841,p380,p841
p841,p215,p215
p841,b913,b913
p841,p598,p841
p841,p649,p649
p841,p26,p26
p841,p369,p841
p841,p111,p841
p842,p790,p790
p842,p200,p200
p842,p625,p625
p842,p818,p842
p842,p326,p842
p842,p562,p562
p842,e969,e969
p842,p624,p842
p842,p793,p842
p842,p469,p469
p842,p628,p842
p842,e970,e970
p842,p442,p442
p842,p669,p842
p842,p601,p842
p843,p366,p843
p843,p202,p202
p843,p792,p792
p843,p391,p843
p843,p167,p167
p843,p433,p843
p843,p160,p843
p843,p507,p843
p843,p182,p843
p843,p479,p843
p843,p858,p858
p844,p551,p551
p844,p188,p844
p844,p495,p844
p844,p825,p825
p844,p500,p844
p844,b916,b916
p844,p462,p462
p844,p683,p683
p844,p754,p754
p844,p855,p855
p844,p569,p569
p844,p97,p97
p844,p398,p398
p844,b903,p844
p844,p575,p575
p845,p315,p315
p845,p800,p800
p845,p84,p84
p845,p863,p863
p845,p92,p92
p845,p96,p845
p845,p107,p845
p845,p265,p845
p845,p820,p845
p845,p201,p845
p845,p251,p845
p845,p92,p845
p845,p618,p618
p846,p719,p719
p846,p611,p611
p846,p154,p154
p846,p575,p846
p846,p505,p846
p846,p822,p846
p846,p593,p593
p846,p604,p604
p846,p817,p817
p846,p180,p846
p846,p680,p846
p846,p499,p846
p846,p799,p799
p847,p115,p847
p847,p849,p849
p847,p757,p757
p847,p4,p847
p847,p97,p97
p847,p348,p847
p847,b900,b900
p847,p290,p290
p847,p140,p847
p847,p423,p847
p847,e979,e979
p848,p761,p848
p848,p780,p780
p848,p249,p249
p848,p539,p539
p848,p706,p848
p848,p442,p848
p848,b905,b905
p848,p46,p46
p848,b901,p848
p848,p883,p883
p848,p233,p848
p849,p716,p716
p849,p69,p849
p849,p260,p260
p849,p451,p849
p849,p769,p849
p849,p497,p497
p849,p346,p346
p849,p554,p554
p849,p862,p862
p849,p28,p849
p849,p862,p862
p849,p532,p532
p849,p528,p528
p849,p138,p138
p850,p23,p23
p850,p873,p850
p850,p795,p795
p850,e967,e967
p850,p873,p873
p850,p423,p423
p850,p108,p108
p850,p573,p850
p850,p147,p850
p850,p628,p850
p851,p332,p851
p851,p169,p851
p851,p369,p851
p851,p177,p851
p851,p710,p851
p851,p722,p851
p851,p79,p851
p851,p96,p96
p851,b927,p851
p851,p564,p851
p851,p522,p522
p852,e950,p852
p852,p875,p875
p852,p149,p852
p852,p100,p100
p852,p123,p123
p852,p532,p532
p852,p213,p852
p852,p744,p744
p852,p325,p325
p853,p588,p588
p853,p260,p260
p853,p633,p633
p853,p132,p132
p853,p393,p853
p853,p839,p853
p853,p744,p853
p853,p259,p259
p854,p168,p854
p854,p83,p83
p854,p130,p854
p854,e976,p854
p854,p400,p854
p854,p358,p854
p854,p355,p355
p854,p846,p854
p854,p766,p854
p854,p389,p389
p854,p442,p854
p854,p466,p466
p854,p586,p586
p855,p46,p855
p855,p867,p855
p855,p66,p855
p855,p848,p855
p855,p260,p260
p855,p784,p784
p855,p469,p855
p855,p461,p855
p855,p318,p318
p855,p193,p855
p855,p454,p855
p856,p708,p856
p856,p20,p20
p856,p701,p701
p856,p331,p856
p856,p32,p32
p856,p89,p89
p856,p692,p856
p856,p398,p398
p856,p827,p856
p856,p519,p856
p856,p529,p529
p857,p302,p857
p857,p589,p857
p857,p364,p364
p857,p120,p120
p857,p358,p358
p857,p520,p857
p857,p329,p857
p857,p573,p857
p857,p515,p515
p858,p555,p858
p858,p50,p50
p858,p578,p858
p858,p774,p858
p858,p853,p858
p858,p831,p858
p858,e971,p858
p858,p121,p121
p858,p594,p858
p858,p810,p810
p858,p208,p208
p859,p612,p859
p859,p171,p171
p859,p479,p859
p859,p706,p859
p859,p148,p859
p859,p349,p859
p859,p802,p859
p859,p137,p137
p859,e967,p859
p859,p789,p859
p859,p294,p859
p859,p483,p483
p860,p476,p476
p860,p524,p524
p860,p106,p106
p860,p75,p75
p860,p717,p860
p860,p619,p860
p860,p145,p145
p860,p259,p860
p860,p842,p842
p861,p242,p861
p861,p443,p861
p861,p574,p861
p861,p96,p96
p861,p746,p746
p861,p828,p861
p861,p185,p185
p861,p690,p861
p861,p834,p834
p862,p772,p772
p862,p309,p862
p862,p570,p570
p862,p506,p862
p862,p470,p862
p862,p124,p124
p862,p448,p448
p862,p269,p862
p862,p402,p402
p862,p367,p862
p862,p237,p237
p862,p249,p249
p862,b935,p862
p862,b937,b937
p862,p532,p532
p863,p100,p100
p863,p823,p863
p863,p605,p863
p863,p734,p734
p863,p44,p863
p863,p40,p863
p863,p701,p701
p863,p24,p24
p863,p472,p472
p863,e977,e977
p863,p773,p773
p864,b929,p864
p864,p877,p864
p864,p874,p874
p864,p813,p813
p864,p893,p864
p864,p366,p366
p864,p462,p864
p864,p117,p864
p864,b918,p864
p864,p461,p864
p864,p756,p864
p864,p724,p724
p864,p314,p314
p864,p384,p864
p865,p584,p865
p865,p405,p865
p865,b929,p865
p865,p60,p865
p865,p156,p865
p865,p731,p731
p865,p31,p31
p865,p436,p436
p865,p175,p175
p865,p787,p865
p865,p638,p638
p865,p448,p448
p865,p683,p865
p865,p532,p532
p865,p541,p865
p866,p586,p586
p866,p161,p161
p866,p158,p866
p866,p142,p142
p866,p739,p739
p866,p716,p866
p866,p462,p462
p866,p212,p866
p866,p341,p341
p866,p488,p866
p866,p289,p866
p866,p780,p780
p866,p154,p154
p866,p633,p633
p866,p85,p85
p867,p580,p580
p867,p184,p867
p867,p398,p867
p867,p542,p867
p867,b932,p867
p867,p144,p867
p867,p199,p199
p867,p7,p867
p867,p287,p287
p868,p634,p868
p868,p652,p868
p868,p100,p100
p868,p479,p479
p868,p239,p239
p868,p578,p578
p868,p104,p104
p868,e968,e968
p869,p723,p723
p869,p742,p869
p869,p23,p869
p869,p351,p351
p869,p266,p266
p869,p356,p869
p869,p140,p869
p869,p157,p157
p869,p813,p869
p869,p61,p61
p869,p408,p408
p869,p287,p869
p869,p850,p869
p869,p556,p869
p870,p281,p281
p870,p823,p870
p870,p324,p324
p870,p488,p488
p870,p763,p763
p870,p345,p870
p870,p420,p420
p870,p885,p870
p870,b930,b930
p870,p725,p725
p870,e948,e948
p870,p337,p337
p870,e955,p870
p871,p575,p575
p871,p870,p871
p871,p850,p871
p871,p862,p862
p871,p97,p871
p871,p481,p481
p871,p207,p871
p871,p762,p762
p871,p867,p867
p871,b916,p871
p872,p182,p182
p872,p33,p872
p872,p895,p872
p872,p445,p872
p872,p151,p151
p872,p881,p881
p872,p18,p18
p872,p480,p480
p872,p445,p872
p872,p682,p872
p872,p50,p50
p872,p111,p111
p872,p261,p872
p872,p35,p35
p873,p645,p645
p873,b904,p873
p873,p426,p873
p873,p348,p348
p873,p79,p873
p873,p668,p668
p873,b910,p873
p873,p744,p873
p873,p134,p873
p873,p789,p873
p874,p12,p12
p874,p890,p890
p874,p588,p874
p874,p699,p874
p874,p518,p518
p874,p703,p703
p874,e961,p874
p874,p156,p874
p874,p775,p874
p874,p715,p874
p874,b921,p874
p874,p825,p825
p874,p535,p535
p875,p161,p161
p875,p890,p890
p875,p237,p875
p875,p572,p572
p875,p16,p875
p875,e968,p875
p875,p616,p875
p875,p534,p875
p875,p175,p875
p875,p844,p875
p875,p331,p331
p875,p237,p875
p875,p714,p875
p876,p25,p876
p876,p230,p876
p876,p470,p470
p876,p487,p876
p876,p776,p876
p876,p888,p876
p876,p26,p26
p876,p79,p876
p876,p75,p876
p876,p83,p876
p876,p656,p656
p876,p549,p876
p876,p373,p876
p876,p711,p876
p877,p289,p877
p877,p476,p877
p877,p344,p344
p877,p26,p26
p877,p697,p697
p877,p655,p877
p877,p889,p877
p877,p864,p877
p877,p496,p877
p877,p620,p877
p877,p374,p877
p877,p499,p877
p878,p777,p878
p878,b930,p878
p878,p26,p26
p878,p99,p99
p878,b937,p878
p878,p114,p878
p878,p360,p360
p878,p621,p621
p878,p526,p878
p878,p126,p878
p878,p852,p878
p878,p814,p814
p878,p479,p479
p878,p458,p458
p878,p448,p878
p879,p318,p879
p879,p422,p422
p879,p20,p879
p879,p381,p879
p879,p327,p327
p879,p172,p172
p879,b913,p879
p879,p369,p879
p879,p446,p446
p880,p116,p116
p880,b900,b900
p880,p797,p797
p880,p633,p880
p880,p332,p880
p880,p477,p477
p880,p177,p880
p880,p445,p445
p880,p868,p880
p880,p706,p880
p880,p214,p880
p881,p675,p675
p881,e966,p881
p881,p706,p706
p881,p649,p649
p881,p593,p593
p881,p35,p881
p881,p707,p707
p881,p801,p881
p881,p299,p881
p881,p768,p881
p881,p324,p881
p881,p215,p215
p881,p787,p787
p881,p699,p881
p882,e975,e975
p882,p770,p882
p882,p446,p446
p882,e955,p882
p882,p299,p882
p882,p822,p822
p882,p154,p882
p882,p611,p611
p882,b930,p882
p882,p505,p505
p882,p878,p882
p882,p772,p772
p882,p98,p882
p882,p39,p39
p883,p225,p883
p883,p599,p599
p883,b913,b913
p883,p129,p129
p883,p565,p565
p883,p508,p883
p883,p86,p883
p883,p71,p883
p883,p81,p81
p883,e971,e971
p883,p778,p883
p884,p413,p884
p884,b926,p884
p884,p190,p190
p884,p448,p448
p884,p125,p884
p884,p826,p826
p884,p526,p526
p884,p35,p35
p884,p235,p884
p885,p788,p885
p885,p358,p358
p885,p524,p524
p885,p770,p885
p885,p824,p824
p885,p636,p885
p885,p317,p885
p885,e946,p885
p885,p231,p231
p886,p141,p141
p886,p17,p17
p886,p123,p886
p886,p188,p188
p886,p302,p302
p886,p239,p886
p886,e971,e971
p886,e976,e976
p887,p467,p887
p887,p27,p887
p887,p428,p887
p887,p788,p887
p887,p110,p110
p887,p573,p573
p887,b902,p887
p887,p717,p717
p887,p197,p887
p887,p54,p887
p887,p882,p882
p887,p221,p221
p888,p207,p888
p888,p635,p888
p888,p72,p72
p888,p23,p888
p888,p609,p888
p888,p306,p306
p888,p801,p801
p888,p105,p105
p888,p156,p888
p888,p108,p888
p889,p217,p889
p889,p681,p681
p889,p866,p866
p889,p224,p889
p889,p127,p889
p889,p774,p774
p889,p879,p889
p889,p763,p889
p889,p552,p889
p889,p337,p337
p889,p190,p889
p889,p43,p889
p889,p331,p889
p889,p271,p271
p890,p23,p23
p890,p793,p890
p890,p742,p742
p890,p110,p110
p890,p605,p890
p890,p16,p890
p890,p649,p649
p890,p601,p890
p890,p113,p113
p890,p632,p890
p890,p152,p152
p891,p250,p891
p891,e949,e949
p891,p324,p324
p891,p462,p462
p891,p563,p563
p891,b901,b901
p891,p794,p794
p891,p269,p891
p891,p611,p891
p891,p125,p125
p891,p103,p103
p891,p882,p882
p891,p744,p744
p891,p8,p8
p891,p885,p891
p892,p489,p892
p892,p819,p892
p892,p162,p892
p892,p293,p892
p892,p170,p170
p892,b944,b944
p892,p336,p892
p892,p202,p202
p892,e962,e962
p892,p518,p518
p892,p515,p892
p892,b914,b914
p892,p423,p892
p893,p35,p35
p893,p316,p316
p893,p107,p893
p893,p658,p893
p893,p358,p893
p893,p738,p738
p893,p810,p893
p893,p424,p424
p893,p330,p893
p894,p114,p894
p894,p607,p894
p894,p774,p894
p894,p109,p109
p894,e948,e948
p894,p224,p224
p894,p668,p668
p894,p646,p894
p894,p772,p894
p894,p788,p788
p894,p815,p894
p894,p619,p619
p895,p735,p735
p895,p264,p895
p895,p351,p351
p895,p612,p612
p895,p63,p63
p895,p858,p895
p895,p106,p895
p895,p663,p663
p895,p674,p674
p895,p528,p895
p895,p363,p895
p895,p345,p895
p896,p429,p896
p896,p203,p896
p896,p883,p883
p896,p134,p134
p896,p236,p236
p896,p245,p245
p896,b902,b902
p896,p661,p661
p896,p148,p896
p896,p655,p655
p896,p868,p896
p896,p721,p896
p896,p658,p658
p896,p619,p619
p897,p29,p897
p897,p860,p860
p897,p495,p897
p897,p675,p897
p897,p350,p350
p897,p67,p67
p897,p353,p897
p897,p115,p897
p897,p567,p897
p897,p275,p275
p897,p180,p180
p897,p402,p897
p898,p602,p898
p898,p344,p898
p898,p250,p250
p898,p520,p898
p898,b933,b933
p898,p804,p898
p898,p623,p623
p898,p492,p492
p898,p270,p270
p898,p788,p788
p898,p149,p898
p898,p585,p585
p898,p705,p705
p899,p265,p899
p899,p705,p705
p899,p517,p517
p899,p132,p132
p899,p392,p392
p899,p241,p899
p899,p682,p899
p899,p314,p314
p899,p424,p424
p899,p56,p899
p899,p848,p848
p899,p711,p899
p899,p852,p899
b900,p103,p103
b900,p34,b900
b900,p413,p413
b900,p79,p79
b900,p769,p769
b900,p892,p892
b900,p867,p867
b900,p10,p10
b901,p288,p288
b901,p877,b901
b901,p298,b901
b901,p276,b901
b901,p211,b901
b901,p46,b901
b901,p899,p899
b901,p862,p862
b901,p701,b901
b901,p435,b901
b901,p870,b901
b902,p736,b902
b902,p684,b902
b902,p361,b902
b902,p2,b902
b902,p236,b902
b902,p842,b902
b902,p301,p301
b902,p14,p14
b902,p661,p661
b902,p630,p630
b902,p861,p861
b902,p141,p141
b902,e962,b902
b902,p35,p35
b903,p88,b903
b903,p668,b903
b903,p395,p395
b903,e966,e966
b903,p485,b903
b903,p490,b903
b903,p404,p404
b903,p455,p455
b903,p388,p388
b903,p668,b903
b903,p608,b903
b903,p777,p777
b903,p579,p579
b904,p679,b904
b904,p680,p680
b904,p758,p758
b904,e947,b904
b904,p749,p749
b904,p886,b904
b904,p603,p603
b904,p784,b904
b905,p661,b905
b905,p718,p718
b905,p296,p296
b905,p478,p478
b905,p799,b905
b905,p748,p748
b905,p2,p2
b905,p397,b905
b905,b903,b903
b906,p314,b906
b906,p459,b906
b906,p656,p656
b906,p156,p156
b906,p582,p582
b906,p170,p170
b906,p693,p693
b906,p708,b906
b906,p605,p605
b907,p111,p111
b907,p739,b907
b907,p229,b907
b907,p789,p789
b907,p91,p91
b907,p266,p266
b907,p511,p511
b907,p248,p248
b907,p362,b907
b908,e979,b908
b908,p717,b908
b908,p841,p841
b908,p856,p856
b908,p505,p505
b908,p591,p591
b908,p142,b908
b908,p31,p31
b908,p481,b908
b908,b925,b925
b909,p740,b909
b909,p178,b909
b909,p420,p420
b909,p824,b909
b909,p51,b909
b909,e952,b909
b909,b937,b909
b909,b905,b909
b909,p367,b909
b909,p899,p899
b909,p763,b909
b909,p453,b909
b909,p804,p804
b910,p58,p58
b910,p855,p855
b910,b928,b910
b910,p409,p409
b910,p515,p515
b910,p94,b910
b910,p352,b910
b910,p168,b910
b910,p486,p486
b910,p618,b910
b911,p708,p708
b911,p17,p17
b911,p389,p389
b911,p634,p634
b911,p768,p768
b911,p404,b911
b911,b938,b911
b911,p550,p550
b911,p711,b911
b911,p499,p499
b911,p178,b911
b912,p836,p836
b912,p848,p848
b912,p43,b912
b912,p461,b912
b912,p7,p7
b912,p588,b912
b912,p686,b912
b912,p134,b912
b913,p3,b913
b913,p161,b913
b913,p466,b913
b913,p772,p772
b913,p513,b913
b913,b932,b932
b913,p306,b913
b913,p624,b913
b913,p331,b913
b913,p267,p267
b913,p801,b913
b913,p262,p262
b913,p438,p438
b913,p502,p502
b913,e973,b913
b914,p224,b914
b914,p835,b914
b914,p790,p790
b914,p657,p657
b914,p529,p529
b914,p274,b914
b914,p62,p62
b914,b906,b906
b914,p787,p787
b914,p425,b914
b915,p706,p706
b915,p54,p54
b915,p209,b915
b915,p792,p792
b915,p389,b915
b915,p324,b915
b915,p467,b915
b915,p726,b915
b915,p774,b915
b915,p347,p347
b915,p611,p611
b915,p669,b915
b915,p498,b915
b915,p472,p472
b916,p859,b916
b916,p553,b916
b916,b919,b919
b916,p10,p10
b916,p693,p693
b916,p434,p434
b916,p21,b916
b916,p760,b916
b916,p513,b916
b916,p405,b916
b916,p892,b916
b916,p224,p224
b917,p694,p694
b917,p725,p725
b917,p859,b917
b917,p270,b917
b917,p178,p178
b917,p605,b917
b917,p437,p437
b917,p380,p380
b917,p761,b917
b918,p673,b918
b918,p261,b918
b918,p606,b918
b918,p695,b918
b918,b908,b908
b918,b939,b918
b918,p407,b918
b918,b917,b917
b918,p884,p884
b918,p107,b918
b918,p386,p386
b918,p386,p386
b918,p73,b918
b919,p375,b919
b919,p6,p6
b919,b931,b931
b919,p475,p475
b919,p767,p767
b919,b906,b919
b919,p764,b919
b919,p554,b919
b919,p462,p462
b919,p819,b919
b920,p437,b920
b920,p261,b920
b920,p551,p551
b920,p665,b920
b920,p517,p517
b920,p132,p132
b920,p886,b920
b920,p413,p413
b920,p349,p349
b920,p226,b920
b920,e959,e959
b920,p869,b920
b920,p287,b920
b920,p471,p471
b920,p14,b920
b921,p664,p664
b921,p34,p34
b921,p164,b921
b921,p841,p841
b921,p5,b921
b921,p874,p874
b921,p334,b921
b921,p539,p539
b922,p660,p660
b922,p590,p590
b922,e961,b922
b922,p105,b922
b922,p112,p112
b922,p36,p36
b922,p50,b922
b922,p211,b922
b922,p777,b922
b922,p671,p671
b922,p360,b922
b923,p486,p486
b923,b913,b923
b923,p380,p380
b923,p473,p473
b923,p717,p717
b923,p624,p624
b923,p192,b923
b923,p506,b923
b923,p690,b923
b924,p176,p176
b924,p306,b924
b924,p299,b924
b924,b943,b943
b924,p618,b924
b924,p543,b924
b924,p812,p812
b924,p28,p28
b924,p12,b924
b924,p49,p49
b924,p243,p243
b924,p278,b924
b924,p55,p55
b925,p479,p479
b925,p234,p234
b925,p534,p534
b925,p673,p673
b925,p823,p823
b925,p732,p732
b925,p680,b925
b925,p546,b925
b926,p431,b926
b926,p663,b926
b926,p407,b926
b926,p654,p654
b926,p813,b926
b926,p173,p173
b926,p635,b926
b926,p839,b926
b927,p448,p448
b927,p490,p490
b927,p622,p622
b927,p215,p215
b927,b929,b929
b927,p543,b927
b927,p798,p798
b927,p455,b927
b927,p114,p114
b927,p425,b927
b927,p420,p420
b927,b944,b927
b928,p207,p207
b928,p76,b928
b928,p682,p682
b928,p63,b928
b928,p426,b928
b928,p567,p567
b928,p601,b928
b928,p619,b928
b928,p266,b928
b928,p304,b928
b929,p485,b929
b929,p515,b929
b929,p218,p218
b929,p101,p101
b929,p440,p440
b929,p369,b929
b929,p388,b929
b929,p59,b929
b929,p524,b929
b929,p283,p283
b929,p895,b929
b930,p887,b930
b930,b912,b930
b930,p95,p95
b930,p235,p235
b930,p216,p216
b930,p601,b930
b930,p507,b930
b930,p395,b930
b930,p696,p696
b930,p722,p722
b930,p50,p50
b930,p527,b930
b930,p518,b930
b930,p754,b930
b931,p882,b931
b931,p672,b931
b931,p472,b931
b931,p30,p30
b931,p363,b931
b931,p667,b931
b931,p314,p314
b931,p565,p565
b931,p770,p770
b931,p802,p802
b932,p862,p862
b932,p713,p713
b932,p583,b932
b932,p621,p621
b932,p353,p353
b932,p305,b932
b932,p50,b932
b932,p713,p713
b932,p349,p349
b932,p295,b932
b932,p480,b932
b932,p286,b932
b932,p28,p28
b932,p409,p409
b933,p125,b933
b933,p617,b933
b933,p647,b933
b933,p94,p94
b933,p625,p625
b933,p661,p661
b933,p214,p214
b933,p888,b933
b933,p41,b933
b934,p77,p77
b934,p334,b934
b934,p510,b934
b934,p781,p781
b934,p132,b934
b934,p385,p385
b934,p515,p515
b934,p437,p437
b934,p538,b934
b935,p7,b935
b935,p116,p116
b935,p592,b935
b935,p789,p789
b935,p360,b935
b935,b901,b935
b935,p827,p827
b935,p807,b935
b936,p479,b936
b936,p659,p659
b936,p590,b936
b936,p599,b936
b936,p765,p765
b936,p811,b936
b936,p627,b936
b936,e968,e968
b936,p200,p200
b936,p345,p345
b936,p275,p275
b936,p684,b936
b936,p124,p124
b936,p101,p101
b936,p100,p100
b937,p64,b937
b937,p679,b937
b937,p217,b937
b937,p675,p675
b937,p815,p815
b937,p295,b937
b937,p193,p193
b937,p525,b937
b937,p366,p366
b937,p459,p459
b937,p755,b937
b937,p271,b937
b938,p304,b938
b938,p441,p441
b938,p315,p315
b938,p382,p382
b938,p888,b938
b938,p758,p758
b938,p31,b938
b938,p485,b938
b938,p257,p257
b938,p617,p617
b938,p431,b938
b938,p347,b938
b939,e964,e964
b939,p457,b939
b939,b938,b939
b939,p826,b939
b939,p561,b939
b939,p232,b939
b939,p80,b939
b939,p2,p2
b939,b907,b907
b939,p130,p130
b940,p576,b940
b940,p398,b940
b940,p488,p488
b940,p128,p128
b940,p651,p651
b940,p281,b940
b940,e973,e973
b940,p151,p151
b940,p337,b940
b941,p557,b941
b941,p502,b941
b941,p788,b941
b941,p79,b941
b941,p108,p108
b941,p350,b941
b941,p430,p430
b941,p137,p137
b941,p764,b941
b941,p121,b941
b941,p43,b941
b941,b939,b941
b941,p167,p167
b941,p712,b941
b942,p315,b942
b942,p733,b942
b942,p262,p262
b942,b907,b907
b942,p736,p736
b942,p563,b942
b942,p511,p511
b942,p21,b942
b942,p114,b942
b942,p447,p447
b942,p718,b942
b942,p751,p751
b943,p240,b943
b943,p119,p119
b943,p611,b943
